time_index,datetime,T_amb_C,RH_amb_pct,GHI_Wm2,POA_Wm2,wind_speed_ms,DIF_Wm2,DNI_Wm2,pressure_Pa
220,2014-01-10 09:45:00,-13.35,40.9,602.75,1008.7099999999999,0.21,104.3,1084.41,58500.0
221,2014-01-10 10:45:00,-11.61,45.3,704.2,1122.1200000000001,0.55,135.1,1002.61,58530.0
222,2014-01-10 11:45:00,-9.54,50.15,753.2,1191.1599999999999,0.83,116.7,1019.01,58500.0
223,2014-01-10 12:45:00,-7.94,48.4,678.7,1075.5900000000001,1.24,134.0,869.03,58470.0
224,2014-01-10 13:45:00,-8.11,52.8,612.35,1019.1600000000001,1.45,107.2,880.1,58420.0
225,2014-01-10 14:45:00,-8.16,55.15,420.65,743.3100000000001,1.45,121.2,637.46,58390.0
226,2014-01-10 15:45:00,-8.56,57.5,192.15,383.79999999999995,1.1,83.55,338.05,58360.0
227,2014-01-10 16:45:00,-9.44,65.15,19.65,15.82,0.9,19.65,0.0,58370.0
228,2014-01-10 17:45:00,-10.38,77.15,0.0,0.0,0.83,0.0,-0.0,58370.0
229,2014-01-10 18:45:00,-11.07,80.45,0.0,0.0,0.69,0.0,-0.0,58380.0
230,2014-01-10 19:45:00,-12.21,83.8,0.0,0.0,0.55,0.0,-0.0,58400.0
231,2014-01-10 20:45:00,-13.79,83.65,0.0,0.0,0.41,0.0,-0.0,58420.0
232,2014-01-10 21:45:00,-14.21,80.1,0.0,0.0,0.34,0.0,-0.0,58420.0
233,2014-01-10 22:45:00,-14.41,83.6,0.0,0.0,0.34,0.0,-0.0,58410.0
234,2014-01-10 23:45:00,-15.1,83.55,0.0,0.0,0.21,0.0,-0.0,58390.0
235,2014-01-11 00:45:00,-13.2,73.55,0.0,0.0,0.34,0.0,-0.0,58380.0
236,2014-01-11 01:45:00,-14.02,73.35,0.0,0.0,0.21,0.0,-0.0,58320.0
237,2014-01-11 02:45:00,-14.8,76.5,0.0,0.0,0.07,0.0,-0.0,58260.0
238,2014-01-11 03:45:00,-15.41,76.4,0.0,0.0,0.07,0.0,-0.0,58210.0
239,2014-01-11 04:45:00,-15.57,73.1,0.0,0.0,0.14,0.0,-0.0,58220.0
240,2014-01-11 05:45:00,-15.72,73.1,0.0,0.0,0.07,0.0,-0.0,58220.0
241,2014-01-11 06:45:00,-15.7,73.1,0.0,11.59,0.14,0.0,-0.0,58250.0
242,2014-01-11 07:45:00,-15.44,73.1,72.7,58.53,0.28,72.7,0.0,58280.0
243,2014-01-11 08:45:00,-14.52,70.1,412.45,733.5500000000001,0.55,121.25,943.34,58340.0
244,2014-01-11 09:45:00,-13.58,64.35,523.7,828.57,0.83,175.95,754.88,58370.0
245,2014-01-11 10:45:00,-11.28,64.7,630.0,967.81,1.1,191.85,769.95,58410.0
246,2014-01-11 11:45:00,-10.12,62.3,582.85,808.7900000000001,1.38,291.25,465.46,58350.0
247,2014-01-11 12:45:00,-9.94,62.3,489.15,647.82,1.59,281.5,330.12,58280.0
248,2014-01-11 13:45:00,-10.03,65.05,417.4,572.0600000000001,1.52,236.6,313.63,58250.0
249,2014-01-11 14:45:00,-10.06,67.9,340.15,506.47999999999996,1.45,191.1,315.47,58210.0
250,2014-01-11 15:45:00,-10.36,73.9,176.05,304.79,1.17,102.8,226.03,58220.0
251,2014-01-11 16:45:00,-10.69,70.8,21.7,17.47,0.83,21.7,0.0,58250.0
252,2014-01-11 17:45:00,-11.03,77.05,0.0,0.0,0.48,0.0,-0.0,58290.0
253,2014-01-11 18:45:00,-11.38,77.0,0.0,0.0,0.28,0.0,-0.0,58330.0
254,2014-01-11 19:45:00,-12.02,77.0,0.0,0.0,0.07,0.0,-0.0,58370.0
255,2014-01-11 20:45:00,-12.53,76.9,0.0,0.0,0.41,0.0,-0.0,58410.0
256,2014-01-11 21:45:00,-13.26,80.15,0.0,0.0,0.55,0.0,-0.0,58420.0
257,2014-01-11 22:45:00,-13.83,76.65,0.0,0.0,0.62,0.0,-0.0,58440.0
258,2014-01-11 23:45:00,-14.33,73.3,0.0,0.0,0.69,0.0,-0.0,58430.0
259,2014-01-12 00:45:00,-15.86,73.0,0.0,0.0,0.9,0.0,-0.0,58440.0
260,2014-01-12 01:45:00,-16.3,66.6,0.0,0.0,0.83,0.0,-0.0,58430.0
261,2014-01-12 02:45:00,-18.2,60.45,0.0,0.0,0.97,0.0,-0.0,58410.0
262,2014-01-12 03:45:00,-18.8,57.45,0.0,0.0,1.17,0.0,-0.0,58440.0
263,2014-01-12 04:45:00,-18.54,50.0,0.0,0.0,1.31,0.0,-0.0,58460.0
264,2014-01-12 05:45:00,-17.66,41.65,0.0,0.0,1.31,0.0,-0.0,58510.0
265,2014-01-12 06:45:00,-16.83,38.0,0.0,12.680000000000001,1.31,0.0,-0.0,58570.0
266,2014-01-12 07:45:00,-16.41,34.65,78.6,63.279999999999994,1.24,78.6,0.0,58640.0
267,2014-01-12 08:45:00,-14.63,32.1,416.05,735.2200000000001,1.17,126.5,935.88,58730.0
268,2014-01-12 09:45:00,-12.95,37.45,570.4,930.69,1.03,140.9,930.09,58810.0
