T_C,RH,v_ms,d_mm,K_logged,K_recomputed,rel_err
30.28864373,0.4349887691,1.1,6,5.050799013e-05,5.050799013e-05,0
28.6678314,0.5008588256,1.1,6,4.290062259e-05,4.290062259e-05,0
45,0.1079643391,1.1,6,0.0001353050591,0.0001353050591,0
43.60024192,0.1251277701,1.1,6,0.0001264490583,0.0001264490583,0
41.95777948,0.1479073364,1.1,6,0.000116205875,0.000116205875,0
40.11067435,0.1774048474,1.1,6,0.0001049006919,0.0001049006919,0
38.12358044,0.2144479614,1.1,6,9.303203342e-05,9.303203342e-05,0
36.07771038,0.2593227173,1.1,6,8.119009745e-05,8.119009745e-05,0
34.05559897,0.3115868073,1.1,6,6.993927989e-05,6.993927989e-05,0
32.12657288,0.3700735654,1.1,6,5.971104021e-05,5.971104021e-05,0
30.33805394,0.4331083689,1.1,6,5.074822545e-05,5.074822545e-05,0
28.71426862,0.4988417984,1.1,6,4.311184262e-05,4.311184262e-05,0
45,0.107962226,1.1,6,0.0001353055595,0.0001353055595,0
43.61158746,0.1249783451,1.1,6,0.0001265209079,0.0001265209079,0
41.9806181,0.1475667765,1.1,6,0.0001163476743,0.0001163476743,0
40.14408094,0.1768283947,1.1,6,0.0001051035109,0.0001051035109,0
38.16557439,0.2135987283,1.1,6,9.327991673e-05,9.327991673e-05,0
36.12557607,0.2581820624,1.1,6,8.1462779e-05,8.1462779e-05,0
34.10640858,0.3101618181,1.1,6,7.02162928e-05,7.02162928e-05,0
32.17770355,0.3683974928,1.1,6,5.997555533e-05,5.997555533e-05,0
30.38751645,0.4312335456,1.1,6,5.098916014e-05,5.098916014e-05,0
28.7607913,0.4968287281,1.1,6,4.332389432e-05,4.332389432e-05,0
45,0.1079601088,1.1,6,0.0001353060607,0.0001353060607,0
43.62284117,0.1248302441,1.1,6,0.0001265921882,0.0001265921882,0
42.0032994,0.1472291655,1.1,6,0.0001164885347,0.0001164885347,0
40.17730292,0.1762566516,1.1,6,0.0001053052967,0.0001053052967,0
38.20739753,0.2127557933,1.1,6,9.352695338e-05,9.352695338e-05,0
36.17331748,0.2570487463,1.1,6,8.173500457e-05,8.173500457e-05,0
34.15715687,0.3087443826,1.1,6,7.049331299e-05,7.049331299e-05,0
32.22883524,0.3667283277,1.1,6,6.024048589e-05,6.024048589e-05,0
30.43703011,0.4293643349,1.1,6,5.123078834e-05,5.123078834e-05,0
28.80739872,0.4948196583,1.1,6,4.353677539e-05,4.353677539e-05,0
45,0.1079579875,1.1,6,0.000135306563,0.000135306563,0
43.63400378,0.124683454,1.1,6,0.0001266629036,0.0001266629036,0
42.02582424,0.1468944767,1.1,6,0.0001166284609,0.0001166284609,0
40.21034071,0.1756895815,1.1,6,0.00010550605,0.00010550605,0
38.2490495,0.2119191194,1.1,6,9.377313861e-05,9.377313861e-05,0
36.22093351,0.2559227436,1.1,6,8.200676485e-05,8.200676485e-05,0
34.20784236,0.3073344965,1.1,6,7.077032956e-05,7.077032956e-05,0
32.27996651,0.3650660885,1.1,6,6.050582257e-05,6.050582257e-05,0
30.48659377,0.4275007721,1.1,6,5.147310408e-05,5.147310408e-05,0
28.85409013,0.4928146323,1.1,6,4.375048344e-05,4.375048344e-05,0
45,0.107955862,1.1,6,0.0001353070662,0.0001353070662,0
43.64507604,0.124537962,1.1,6,0.0001267330586,0.0001267330586,0
42.04819349,0.1465626836,1.1,6,0.0001167674574,0.0001167674574,0
40.24319471,0.1751271481,1.1,6,0.0001057057717,0.0001057057717,0
38.29052994,0.2110886696,1.1,6,9.401846779e-05,9.401846779e-05,0
36.26842307,0.2548040288,1.1,6,8.227805058e-05,8.227805058e-05,0
34.25846356,0.305932155,1.1,6,7.104733161e-05,7.104733161e-05,0
32.33109589,0.363410793,1.1,6,6.077155597e-05,6.077155597e-05,0
30.53620627,0.4256428923,1.1,6,5.171610131e-05,5.171610131e-05,0
28.90086478,0.4908136932,1.1,6,4.396501597e-05,4.396501597e-05,0
45,0.1079537324,1.1,6,0.0001353075705,0.0001353075705,0
43.65605867,0.1243937553,1.1,6,0.0001268026576,0.0001268026576,0
42.07040802,0.14623376,1.1,6,0.0001169055288,0.0001169055288,0
40.27586535,0.1745693153,1.1,6,0.0001059044629,0.0001059044629,0
38.3318385,0.2102644069,1.1,6,9.426293638e-05,9.426293638e-05,0
36.3157851,0.2536925761,1.1,6,8.254885262e-05,8.254885262e-05,0
34.30901899,0.3045373529,1.1,6,7.132430827e-05,7.132430827e-05,0
32.3822219,0.3617624587,1.1,6,6.103767662e-05,6.103767662e-05,0
30.58586643,0.42379073,1.1,6,5.195977386e-05,5.195977386e-05,0
28.9477219,0.4888168842,1.1,6,4.41803704e-05,4.41803704e-05,0
45,0.1079515987,1.1,6,0.0001353080757,0.0001353080757,0
43.6669524,0.1242508213,1.1,6,0.000126871705,0.000126871705,0
42.09246867,0.1459076798,1.1,6,0.0001170426799,0.0001170426799,0
40.30835306,0.1740160471,1.1,6,0.0001061021245,0.0001061021245,0
38.37297485,0.2094462943,1.1,6,9.450653995e-05,9.450653995e-05,0
36.36301852,0.2525883594,1.1,6,8.281916187e-05,8.281916187e-05,0
34.3595072,0.3031500843,1.1,6,7.160124866e-05,7.160124866e-05,0
32.43334307,0.3601211023,1.1,6,6.130417498e-05,6.130417498e-05,0
30.63557306,0.4219443195,1.1,6,5.220411547e-05,5.220411547e-05,0
28.99466072,0.4868242483,1.1,6,4.439654405e-05,4.439654405e-05,0
45,0.1079494608,1.1,6,0.0001353085818,0.0001353085818,0
43.67775794,0.1241091475,1.1,6,0.0001269402052,0.0001269402052,0
42.11437632,0.1455844173,1.1,6,0.0001171789151,0.0001171789151,0
40.34065828,0.1734673079,1.1,6,0.0001062987577,0.0001062987577,0
38.41393868,0.2086342951,1.1,6,9.474927418e-05,9.474927418e-05,0
36.4101223,0.2514913523,1.1,6,8.308896934e-05,8.308896934e-05,0
34.40992672,0.301770343,1.1,6,7.187814192e-05,7.187814192e-05,0
32.48445792,0.3584867401,1.1,6,6.157104149e-05,6.157104149e-05,0
30.68532498,0.4201036948,1.1,6,5.244911977e-05,5.244911977e-05,0
29.04168045,0.4848358284,1.1,6,4.461353415e-05,4.461353415e-05,0
45,0.1079473188,1.1,6,0.000135309089,0.000135309089,0
43.68847601,0.1239687217,1.1,6,0.0001270081624,0.0001270081624,0
42.13613182,0.1452639469,1.1,6,0.0001173142392,0.0001173142392,0
40.37278144,0.1729230621,1.1,6,0.0001064943637,0.0001064943637,0
38.45472968,0.2078283722,1.1,6,9.499113485e-05,9.499113485e-05,0
36.4570954,0.2504015282,1.1,6,8.335826613e-05,8.335826613e-05,0
34.46027608,0.3003981222,1.1,6,7.21549772e-05,7.21549772e-05,0
32.53556498,0.3568593878,1.1,6,6.183826649e-05,6.183826649e-05,0
30.73512098,0.4182688894,1.1,6,5.269478032e-05,5.269478032e-05,0
29.08878028,0.4828516672,1.1,6,4.483133783e-05,4.483133783e-05,0
45,0.1079451727,1.1,6,0.0001353095971,0.0001353095971,0
43.69910731,0.1238295317,1.1,6,0.0001270755809,0.0001270755809,0
42.15773603,0.1449462435,1.1,6,0.0001174486567,0.0001174486567,0
40.40472301,0.1723832746,1.1,6,0.0001066889436,0.0001066889436,0
38.49534757,0.2070284888,1.1,6,9.523211784e-05,9.523211784e-05,0
36.5039368,0.2493188601,1.1,6,8.36270434e-05,8.36270434e-05,0
34.51055385,0.2990334145,1.1,6,7.243174368e-05,7.243174368e-05,0
32.58666275,0.3552390607,1.1,6,6.210584029e-05,6.210584029e-05,0
30.78495984,0.4164399366,1.1,6,5.294109055e-05,5.294109055e-05,0
29.13595942,0.4808718073,1.1,6,4.504995211e-05,4.504995211e-05,0
45,0.1079430224,1.1,6,0.0001353101063,0.0001353101063,0
43.70965254,0.1236915653,1.1,6,0.0001271424651,0.0001271424651,0
42.1791898,0.1446312818,1.1,6,0.0001175821722,0.0001175821722,0
40.43648344,0.1718479103,1.1,6,0.0001068824988,0.0001068824988,0
38.53579207,0.2062346081,1.1,6,9.547221915e-05,9.547221915e-05,0
36.55064549,0.248243321,1.1,6,8.389529242e-05,8.389529242e-05,0
34.56075856,0.2976762123,1.1,6,7.270843054e-05,7.270843054e-05,0
32.63774975,0.3536257735,1.1,6,6.237375312e-05,6.237375312e-05,0
30.83484035,0.414616869,1.1,6,5.318804382e-05,5.318804382e-05,0
29.18321702,0.4788962912,1.1,6,4.526937394e-05,4.526937394e-05,0
45,0.107940868,1.1,6,0.0001353106164,0.0001353106164,0
43.72011241,0.1235548108,1.1,6,0.000127208819,0.000127208819,0
42.20049398,0.1443190371,1.1,6,0.0001177147905,0.0001177147905,0
40.4680632,0.1713169345,1.1,6,0.0001070750307,0.0001070750307,0
38.57606293,0.2054466933,1.1,6,9.571143488e-05,9.571143488e-05,0
36.5972205,0.2471748834,1.1,6,8.416300454e-05,8.416300454e-05,0
34.6108888,0.2963265073,1.1,6,7.298502699e-05,7.298502699e-05,0
32.6888245,0.3520195404,1.1,6,6.264199518e-05,6.264199518e-05,0
30.88476126,0.4127997191,1.1,6,5.343563338e-05,5.343563338e-05,0
29.23055226,0.4769251611,1.1,6,4.548960015e-05,4.548960015e-05,0
45,0.1079387095,1.1,6,0.0001353111275,0.0001353111275,0
43.73048759,0.1234192562,1.1,6,0.000127274647,0.000127274647,0
42.22164942,0.1440094848,1.1,6,0.000117846516,0.000117846516,0
40.49946278,0.1707903124,1.1,6,0.0001072665406,0.0001072665406,0
38.61615991,0.2046647077,1.1,6,9.594976123e-05,9.594976123e-05,0
36.64366083,0.2461135197,1.1,6,8.443017118e-05,8.443017118e-05,0
34.66094312,0.2949842907,1.1,6,7.326152227e-05,7.326152227e-05,0
32.73988549,0.350420375,1.1,6,6.291055661e-05,6.291055661e-05,0
30.93472134,0.4109885189,1.1,6,5.36838524e-05,5.36838524e-05,0
29.2779643,0.4749584593,1.1,6,4.571062747e-05,4.571062747e-05,0
45,0.1079365468,1.1,6,0.0001353116395,0.0001353116395,0
43.74077878,0.1232848899,1.1,6,0.000127339953,0.000127339953,0
42.24265698,0.1437026006,1.1,6,0.0001179773535,0.0001179773535,0
40.53068264,0.1702680098,1.1,6,0.0001074570302,0.0001074570302,0
38.65608276,0.2038886147,1.1,6,9.618719451e-05,9.618719451e-05,0
36.68996553,0.2450592021,1.1,6,8.469678388e-05,8.469678388e-05,0
34.7109201,0.2936495534,1.1,6,7.353790563e-05,7.353790563e-05,0
32.79093123,0.3488282903,1.1,6,6.31794275e-05,6.31794275e-05,0
30.98471934,0.4091833,1.1,6,5.393269394e-05,5.393269394e-05,0
29.32545226,0.4729962276,1.1,6,4.593245256e-05,4.593245256e-05,0
45,0.10793438,1.1,6,0.0001353121526,0.0001353121526,0
43.75098665,0.1231517005,1.1,6,0.0001274047414,0.0001274047414,0
42.26351751,0.1433983603,1.1,6,0.0001181073075,0.0001181073075,0
40.56172328,0.1697499926,1.1,6,0.0001076465009,0.0001076465009,0
38.69583128,0.2031183776,1.1,6,9.642373113e-05,9.642373113e-05,0
36.73613364,0.2440119026,1.1,6,8.496283424e-05,8.496283424e-05,0
34.76081833,0.2923222858,1.1,6,7.381416635e-05,7.381416635e-05,0
32.84196022,0.347243299,1.1,6,6.344859788e-05,6.344859788e-05,0
31.034754,0.4073840937,1.1,6,5.418215097e-05,5.418215097e-05,0
29.37301529,0.4710385079,1.1,6,4.615507195e-05,4.615507195e-05,0
45,0.107932209,1.1,6,0.0001353126666,0.0001353126666,0
43.76111187,0.1230196765,1.1,6,0.0001274690161,0.0001274690161,0
42.28423184,0.14309674,1.1,6,0.0001182363828,0.0001182363828,0
40.59258519,0.1692362268,1.1,6,0.0001078349544,0.0001078349544,0
38.73540526,0.2023539598,1.1,6,9.665936759e-05,9.665936759e-05,0
36.78216423,0.2429715927,1.1,6,8.522831398e-05,8.522831398e-05,0
34.8106364,0.2910024776,1.1,6,7.409029374e-05,7.409029374e-05,0
32.89297098,0.3456654131,1.1,6,6.371805776e-05,6.371805776e-05,0
31.08482404,0.4055909307,1.1,6,5.443221638e-05,5.443221638e-05,0
29.42065249,0.4690853418,1.1,6,4.637848209e-05,4.637848209e-05,0
45,0.1079300339,1.1,6,0.0001353131816,0.0001353131816,0
43.77115512,0.1228888065,1.1,6,0.0001275327813,0.0001275327813,0
42.30480082,0.142797716,1.1,6,0.0001183645838,0.0001183645838,0
40.62326888,0.1687266787,1.1,6,0.0001080223923,0.0001080223923,0
38.77480452,0.2015953249,1.1,6,9.689410052e-05,9.689410052e-05,0
36.82805639,0.241938244,1.1,6,8.549321489e-05,8.549321489e-05,0
34.86037291,0.2896901183,1.1,6,7.436627713e-05,7.436627713e-05,0
32.94396199,0.3440946441,1.1,6,6.398779707e-05,6.398779707e-05,0
31.1349282,0.4038038414,1.1,6,5.468288295e-05,5.468288295e-05,0
29.46836298,0.4671367707,1.1,6,4.660267932e-05,4.660267932e-05,0
45,0.1079278546,1.1,6,0.0001353136976,0.0001353136976,0
43.78111705,0.1227590795,1.1,6,0.0001275960409,0.0001275960409,0
42.3252253,0.1425012649,1.1,6,0.0001184919153,0.0001184919153,0
40.65377486,0.1682213148,1.1,6,0.0001082088163,0.0001082088163,0
38.81402888,0.2008424365,1.1,6,9.712792663e-05,9.712792663e-05,0
36.8738092,0.2409118279,1.1,6,8.575752886e-05,8.575752886e-05,0
34.91002645,0.2883851969,1.1,6,7.464210589e-05,7.464210589e-05,0
32.99493175,0.3425310028,1.1,6,6.425780573e-05,6.425780573e-05,0
31.18506517,0.4020228557,1.1,6,5.493414337e-05,5.493414337e-05,0
29.51614585,0.4651928358,1.1,6,4.682765989e-05,4.682765989e-05,0
45,0.1079256712,1.1,6,0.0001353142146,0.0001353142146,0
43.79099832,0.1226304844,1.1,6,0.000127658799,0.000127658799,0
42.34550611,0.1422073634,1.1,6,0.0001186183817,0.0001186183817,0
40.68410364,0.1677201019,1.1,6,0.0001083942284,0.0001083942284,0
38.85307818,0.2000952581,1.1,6,9.736084273e-05,9.736084273e-05,0
36.91942177,0.2398923153,1.1,6,8.602124786e-05,8.602124786e-05,0
34.95959565,0.2870877018,1.1,6,7.491776944e-05,7.491776944e-05,0
33.04587877,0.3409744998,1.1,6,6.452807359e-05,6.452807359e-05,0
31.23523368,0.4002480033,1.1,6,5.518599027e-05,5.518599027e-05,0
29.56400018,0.4632535782,1.1,6,4.705341995e-05,4.705341995e-05,0
45,0.1079234837,1.1,6,0.0001353147326,0.0001353147326,0
43.80079958,0.1225030103,1.1,6,0.0001277210595,0.0001277210595,0
42.36564409,0.1419159886,1.1,6,0.0001187439879,0.0001187439879,0
40.71425574,0.167223007,1.1,6,0.0001085786302,0.0001085786302,0
38.89195227,0.1993537536,1.1,6,9.759284575e-05,9.759284575e-05,0
36.96489323,0.2388796772,1.1,6,8.628436398e-05,8.628436398e-05,0
35.00907914,0.2857976212,1.1,6,7.519325719e-05,7.519325719e-05,0
33.09680154,0.339425145,1.1,6,6.479859049e-05,6.479859049e-05,0
31.28543242,0.3984793132,1.1,6,5.543841615e-05,5.543841615e-05,0
29.61192504,0.4613190387,1.1,6,4.727995555e-05,4.727995555e-05,0
45,0.107921292,1.1,6,0.0001353152515,0.0001353152515,0
43.81052149,0.1223766464,1.1,6,0.0001277828264,0.0001277828264,0
42.38564007,0.1416271175,1.1,6,0.0001188687383,0.0001188687383,0
40.74423169,0.1667299972,1.1,6,0.0001087620237,0.0001087620237,0
38.93065102,0.1986178867,1.1,6,9.78239327e-05,9.78239327e-05,0
37.01022271,0.2378738843,1.1,6,8.654686938e-05,8.654686938e-05,0
35.05847553,0.2845149426,1.1,6,7.546855862e-05,7.546855862e-05,0
33.14769855,0.3378829476,1.1,6,6.50693462e-05,6.50693462e-05,0
31.33566007,0.3967168141,1.1,6,5.569141345e-05,5.569141345e-05,0
29.65991949,0.4593892579,1.1,6,4.750726263e-05,4.750726263e-05,0
45,0.1079190962,1.1,6,0.0001353157715,0.0001353157715,0
43.82016467,0.122251382,1.1,6,0.0001278441035,0.0001278441035,0
42.4054949,0.1413407276,1.1,6,0.0001189926376,0.0001189926376,0
40.77403203,0.1662410399,1.1,6,0.0001089444109,0.0001089444109,0
38.96917431,0.1978876212,1.1,6,9.80541007e-05,9.80541007e-05,0
37.05540936,0.2368749071,1.1,6,8.680875632e-05,8.680875632e-05,0
35.10778348,0.2832396532,1.1,6,7.574366325e-05,7.574366325e-05,0
33.19856831,0.3363479165,1.1,6,6.534033049e-05,6.534033049e-05,0
31.38591532,0.3949605343,1.1,6,5.59449745e-05,5.59449745e-05,0
29.70798259,0.4574642762,1.1,6,4.773533705e-05,4.773533705e-05,0
45,0.1079168962,1.1,6,0.0001353162924,0.0001353162924,0
43.82972977,0.1221272065,1.1,6,0.0001279048948,0.0001279048948,0
42.4252094,0.1410567965,1.1,6,0.0001191156903,0.0001191156903,0
40.80365729,0.1657561028,1.1,6,0.0001091257938,0.0001091257938,0
39.00752202,0.1971629212,1.1,6,9.828334696e-05,9.828334696e-05,0
37.10045235,0.235882716,1.1,6,8.707001716e-05,8.707001716e-05,0
35.15700164,0.2819717398,1.1,6,7.601856061e-05,7.601856061e-05,0
33.2494093,0.3348200599,1.1,6,6.561153305e-05,6.561153305e-05,0
31.43619684,0.3932105015,1.1,6,5.619909157e-05,5.619909157e-05,0
29.75611337,0.4555441336,1.1,6,4.796417455e-05,4.796417455e-05,0
45,0.107914692,1.1,6,0.0001353168143,0.0001353168143,0
43.83921742,0.1220041095,1.1,6,0.0001279652041,0.0001279652041,0
42.4447844,0.140775302,1.1,6,0.0001192379011,0.0001192379011,0
40.83310802,0.1652751537,1.1,6,0.0001093061745,0.0001093061745,0
39.04569407,0.1964437507,1.1,6,9.85116688e-05,9.85116688e-05,0
37.14535086,0.2348972811,1.1,6,8.733064436e-05,8.733064436e-05,0
35.20612865,0.2807111888,1.1,6,7.629324031e-05,7.629324031e-05,0
33.30022003,0.3332993856,1.1,6,6.588294359e-05,6.588294359e-05,0
31.4865033,0.391466743,1.1,6,5.645375683e-05,5.645375683e-05,0
29.80431085,0.4536288702,1.1,6,4.819377078e-05,4.819377078e-05,0
45,0.1079124837,1.1,6,0.0001353173372,0.0001353173372,0
43.84862825,0.1218820807,1.1,6,0.0001280250352,0.0001280250352,0
42.46422072,0.1404962222,1.1,6,0.0001193592745,0.0001193592745,0
40.86238477,0.1647981606,1.1,6,0.0001094855549,0.0001094855549,0
39.08369037,0.1957300737,1.1,6,9.873906364e-05,9.873906364e-05,0
37.19010408,0.2339185725,1.1,6,8.759063046e-05,8.759063046e-05,0
35.25516319,0.2794579859,1.1,6,7.656769197e-05,7.656769197e-05,0
33.35099898,0.3317859008,1.1,6,6.615455174e-05,6.615455174e-05,0
31.53683335,0.3897292858,1.1,6,5.670896236e-05,5.670896236e-05,0
29.85257405,0.4517185256,1.1,6,4.84241213e-05,4.84241213e-05,0
45,0.1079102713,1.1,6,0.0001353178611,0.0001353178611,0
43.85796287,0.1217611097,1.1,6,0.0001280843919,0.0001280843919,0
42.4835192,0.1402195353,1.1,6,0.0001194798153,0.0001194798153,0
40.89148809,0.1643250919,1.1,6,0.0001096639374,0.0001096639374,0
39.12151085,0.1950218546,1.1,6,9.896552897e-05,9.896552897e-05,0
37.23471123,0.23294656,1.1,6,8.784996811e-05,8.784996811e-05,0
35.30410393,0.2782121168,1.1,6,7.684190528e-05,7.684190528e-05,0
33.40174466,0.3302796122,1.1,6,6.642634714e-05,6.642634714e-05,0
31.58718565,0.3879981563,1.1,6,5.696470016e-05,5.696470016e-05,0
29.90090198,0.4498131392,1.1,6,4.865522155e-05,4.865522155e-05,0
45,0.1079080546,1.1,6,0.0001353183859,0.0001353183859,0
43.86722189,0.1216411865,1.1,6,0.0001281432779,0.0001281432779,0
42.50268065,0.1399452197,1.1,6,0.0001195995278,0.0001195995278,0
40.92041855,0.163855916,1.1,6,0.0001098413241,0.0001098413241,0
39.15915546,0.1943190576,1.1,6,9.919106242e-05,9.919106242e-05,0
37.27917153,0.2319812133,1.1,6,8.810865006e-05,8.810865006e-05,0
35.35294957,0.2769735664,1.1,6,7.711586995e-05,7.711586995e-05,0
33.45245557,0.3287805259,1.1,6,6.669831937e-05,6.669831937e-05,0
31.63755885,0.3862733804,1.1,6,5.722096216e-05,5.722096216e-05,0
29.94929362,0.4479127501,1.1,6,4.888706689e-05,4.888706689e-05,0
45,0.1079058339,1.1,6,0.0001353189118,0.0001353189118,0
43.87640594,0.121522301,1.1,6,0.0001282016971,0.0001282016971,0
42.52170589,0.1396732541,1.1,6,0.0001197184167,0.0001197184167,0
40.94917672,0.1633906017,1.1,6,0.0001100177173,0.0001100177173,0
39.19662416,0.1936216471,1.1,6,9.941566166e-05,9.941566166e-05,0
37.32348421,0.231022502,1.1,6,8.836666914e-05,8.836666914e-05,0
35.4016988,0.2757423196,1.1,6,7.738957576e-05,7.738957576e-05,0
33.50313019,0.3272886474,1.1,6,6.697045802e-05,6.697045802e-05,0
31.68795157,0.3845549837,1.1,6,5.747774019e-05,5.747774019e-05,0
29.99774796,0.4460173974,1.1,6,4.911965256e-05,4.911965256e-05,0
45,0.107903609,1.1,6,0.0001353194386,0.0001353194386,0
43.88551562,0.1214044434,1.1,6,0.0001282596531,0.0001282596531,0
42.54059574,0.1394036173,1.1,6,0.0001198364866,0.0001198364866,0
40.97776317,0.1629291178,1.1,6,0.0001101931193,0.0001101931193,0
39.2339169,0.1929295878,1.1,6,9.963932451e-05,9.963932451e-05,0
37.36764853,0.2300703954,1.1,6,8.86240183e-05,8.86240183e-05,0
35.45035032,0.2745183604,1.1,6,7.766301252e-05,7.766301252e-05,0
33.55376704,0.3258039819,1.1,6,6.724275262e-05,6.724275262e-05,0
31.73836244,0.3828429913,1.1,6,5.773502601e-05,5.773502601e-05,0
30.04626397,0.4441271195,1.1,6,4.935297372e-05,4.935297372e-05,0
45,0.1079013799,1.1,6,0.0001353199665,0.0001353199665,0
43.89455153,0.1212876039,1.1,6,0.0001283171495,0.0001283171495,0
42.55935101,0.1391362884,1.1,6,0.0001199537421,0.0001199537421,0
41.00617847,0.1624714336,1.1,6,0.0001103675325,0.0001103675325,0
39.27103369,0.192242844,1.1,6,9.986204885e-05,9.986204885e-05,0
37.41166376,0.229124863,1.1,6,8.888069057e-05,8.888069057e-05,0
35.49890285,0.2733016729,1.1,6,7.793617012e-05,7.793617012e-05,0
33.60436461,0.3243265339,1.1,6,6.75151927e-05,6.75151927e-05,0
31.78879011,0.3811374275,1.1,6,5.799281131e-05,5.799281131e-05,0
30.0948406,0.4422419549,1.1,6,4.958702542e-05,4.958702542e-05,0
45,0.1078991466,1.1,6,0.0001353204953,0.0001353204953,0
43.90351426,0.1211717726,1.1,6,0.0001283741901,0.0001283741901,0
42.57797252,0.1388712465,1.1,6,0.0001200701876,0.0001200701876,0
41.0344232,0.1620175184,1.1,6,0.0001105409592,0.0001105409592,0
39.30797449,0.1915613807,1.1,6,0.0001000838327,0.0001000838327,0
37.45552918,0.2281858737,1.1,6,8.913667908e-05,8.913667908e-05,0
35.54735511,0.2720922405,1.1,6,7.820903847e-05,7.820903847e-05,0
33.6549214,0.3228563074,1.1,6,6.778776777e-05,6.778776777e-05,0
31.83923317,0.3794383167,1.1,6,5.825108769e-05,5.825108769e-05,0
30.14347681,0.4403619416,1.1,6,4.982180261e-05,4.982180261e-05,0
45,0.1078969092,1.1,6,0.0001353210251,0.0001353210251,0
43.9124044,0.1210569401,1.1,6,0.0001284307783,0.0001284307783,0
42.59646108,0.1386084712,1.1,6,0.0001201858278,0.0001201858278,0
41.06249796,0.1615673417,1.1,6,0.0001107134019,0.0001107134019,0
39.34473933,0.1908851626,1.1,6,0.000100304674,0.000100304674,0
37.49924409,0.2272533967,1.1,6,8.939197708e-05,8.939197708e-05,0
35.59570585,0.2708900464,1.1,6,7.848160754e-05,7.848160754e-05,0
33.70543592,0.3213933059,1.1,6,6.806046732e-05,6.806046732e-05,0
31.88969024,0.3777456823,1.1,6,5.850984667e-05,5.850984667e-05,0
30.19217153,0.4384871174,1.1,6,5.005730015e-05,5.005730015e-05,0
45,0.1078946677,1.1,6,0.0001353215558,0.0001353215558,0
43.92122255,0.1209430969,1.1,6,0.000128486918,0.000128486918,0
42.61481749,0.138347942,1.1,6,0.0001203006671,0.0001203006671,0
41.09040333,0.1611208733,1.1,6,0.0001108848631,0.0001108848631,0
39.38132823,0.1902141546,1.1,6,0.0001005245711,0.0001005245711,0
37.5428078,0.2263274008,1.1,6,8.96465779e-05,8.96465779e-05,0
35.64395382,0.2696950732,1.1,6,7.875386738e-05,7.875386738e-05,0
33.75590668,0.3199375324,1.1,6,6.833328081e-05,6.833328081e-05,0
31.94015994,0.3760595474,1.1,6,5.87690797e-05,5.87690797e-05,0
30.2409237,0.4366175198,1.1,6,5.029351279e-05,5.029351279e-05,0
45,0.1078924219,1.1,6,0.0001353220876,0.0001353220876,0
43.92996928,0.1208302335,1.1,6,0.0001285426125,0.0001285426125,0
42.63304255,0.1380896388,1.1,6,0.0001204147102,0.0001204147102,0
41.1181399,0.1606780833,1.1,6,0.0001110553453,0.0001110553453,0
39.4177412,0.1895483219,1.1,6,0.0001007435221,0.0001007435221,0
37.58621964,0.2254078548,1.1,6,8.990047498e-05,8.990047498e-05,0
35.69209776,0.2685073033,1.1,6,7.902580808e-05,7.902580808e-05,0
33.80633218,0.3184889892,1.1,6,6.860619771e-05,6.860619771e-05,0
31.99064085,0.3743799348,1.1,6,5.902877816e-05,5.902877816e-05,0
30.28973222,0.4347531859,1.1,6,5.053043519e-05,5.053043519e-05,0
45,0.107890172,1.1,6,0.0001353226204,0.0001353226204,0
43.93864518,0.1207183406,1.1,6,0.0001285978654,0.0001285978654,0
42.65113707,0.1378335415,1.1,6,0.0001205279615,0.0001205279615,0
41.14570829,0.1602389419,1.1,6,0.0001112248512,0.0001112248512,0
39.45397829,0.1888876295,1.1,6,0.0001009615255,0.0001009615255,0
37.62947895,0.2244947274,1.1,6,9.015366184e-05,9.015366184e-05,0
35.74013645,0.2673267187,1.1,6,7.929741976e-05,7.929741976e-05,0
33.85671094,0.3170476784,1.1,6,6.887920746e-05,6.887920746e-05,0
32.04113157,0.3727068666,1.1,6,5.928893336e-05,5.928893336e-05,0
30.338596,0.4328941526,1.1,6,5.07680619e-05,5.07680619e-05,0
45,0.107887918,1.1,6,0.0001353231541,0.0001353231541,0
43.94725081,0.1206074091,1.1,6,0.0001286526803,0.0001286526803,0
42.66910185,0.1375796303,1.1,6,0.0001206404255,0.0001206404255,0
41.17310909,0.1598034194,1.1,6,0.0001113933832,0.0001113933832,0
39.49003956,0.1882320427,1.1,6,0.0001011785796,0.0001011785796,0
37.67258508,0.2235879872,1.1,6,9.040613212e-05,9.040613212e-05,0
35.78806868,0.266153301,1.1,6,7.956869266e-05,7.956869266e-05,0
33.90704148,0.3156136013,1.1,6,6.91522995e-05,6.91522995e-05,0
32.09163069,0.3710403644,1.1,6,5.954953653e-05,5.954953653e-05,0
30.38751394,0.4310404565,1.1,6,5.100638738e-05,5.100638738e-05,0
45,0.1078856597,1.1,6,0.0001353236889,0.0001353236889,0
43.95578674,0.1204974298,1.1,6,0.0001287070606,0.0001287070606,0
42.68693768,0.1373278856,1.1,6,0.0001207521068,0.0001207521068,0
41.20034291,0.1593714866,1.1,6,0.0001115609442,0.0001115609442,0
39.52592507,0.187581527,1.1,6,0.0001013946831,0.0001013946831,0
37.71553741,0.2226876027,1.1,6,9.065787955e-05,9.065787955e-05,0
35.83589322,0.2649870316,1.1,6,7.983961703e-05,7.983961703e-05,0
33.95732231,0.3141867588,1.1,6,6.942546324e-05,6.942546324e-05,0
32.1421368,0.3693804493,1.1,6,5.981057882e-05,5.981057882e-05,0
